supercontig,mic_beg,mic_end,IES_ID,IES_size
supercont2.303,4347,6733,IES-03967-r9,2387
supercont2.303,9815,13244,IES-03968-r7,3430
supercont2.303,18038,50831,IES-03969-r11,32794
supercont2.303,63928,68374,IES-03970-r9,4447
supercont2.303,83292,84615,IES-03971-r3,1324
supercont2.303,89460,93941,IES-03972-r21,4482
supercont2.304,65144,67502,IES-03973-r14,2359
supercont2.304,85143,89342,IES-03974-r11,4200
supercont2.305,21498,22003,IES-03975-r8,506
supercont2.305,57085,60625,IES-03976-r9,3541
supercont2.305,87338,89068,IES-03977-r12,1731
supercont2.305,97645,107952,IES-03978-r6,10308
supercont2.306,5135,10378,IES-03979-r5,5244
supercont2.306,19931,22754,IES-03981-r7,2824
supercont2.306,70091,71619,IES-03982-r18,1529
supercont2.306,89438,92571,IES-03983-r9,3134
supercont2.306,95798,99897,IES-03984-r10,4100
supercont2.307,7102,10122,IES-03985-r17,3021
supercont2.307,12451,16909,IES-03986-r17,4459
supercont2.307,46952,47853,IES-03987-r14,902
supercont2.307,56046,58250,IES-03988-r11,2205
supercont2.307,79696,83416,IES-03989-r8,3721
supercont2.307,86398,90380,IES-03990-r14,3983
supercont2.307,91934,94573,IES-03991-r21,2640
supercont2.307,96693,98624,IES-03992-r10,1932
supercont2.308,24304,25568,IES-03993-r7,1265
supercont2.308,34680,36641,IES-03994-r12,1962
supercont2.308,47678,49666,IES-03995-r16,1989
supercont2.308,55667,57241,IES-03996-r15,1575
supercont2.308,62629,65203,IES-03997-r18,2575
supercont2.308,71302,75382,IES-03998-r17,4081
supercont2.308,88790,89185,IES-03999-r15,396
supercont2.308,104744,107562,IES-04000-r8,2819
supercont2.308,109631,111426,IES-04001-r11,1796
supercont2.31,10073,22742,IES-04002-r7,12670
supercont2.31,43436,50258,IES-04003-r10,6823
supercont2.31,64305,65864,IES-04004-r10,1560
supercont2.31,69662,71841,IES-04005-r9,2180
supercont2.31,76139,78963,IES-04006-r15,2825
supercont2.31,106391,109107,IES-04007-r16,2717
supercont2.31,154745,155690,IES-04008-r16,946
supercont2.31,165752,166614,IES-04009-r11,863
supercont2.31,207905,209639,IES-04010-r13,1735
supercont2.31,214728,222028,IES-04011-r12,7301
supercont2.31,224811,228377,IES-04012-r11,3567
supercont2.31,249584,256245,IES-04013-r6,6662
supercont2.31,327717,329385,IES-04014-r8,1669
supercont2.31,349197,351175,IES-04015-r7,1979
supercont2.31,356691,359103,IES-04016-r9,2413
supercont2.31,361283,363895,IES-04017-r7,2613
supercont2.31,366512,367925,IES-04018-r15,1414
supercont2.31,383178,385604,IES-04019-r14,2427
supercont2.31,410168,411456,IES-04020-r9,1289
supercont2.31,421824,425464,IES-04021-r11,3641
supercont2.31,477323,480099,IES-04022-r9,2777
supercont2.31,492056,493270,IES-04023-r6,1215
supercont2.31,528673,532469,IES-04026-r9,3797
supercont2.31,543224,545430,IES-04027-r12,2207
supercont2.31,547917,548877,IES-04028-r11,961
supercont2.31,558743,562139,IES-04029-r7,3397
supercont2.31,575261,578752,IES-04030-r9,3492
supercont2.31,580760,584996,IES-04031-r10,4237
supercont2.31,590160,592793,IES-04032-r18,2634
supercont2.31,602454,606881,IES-04033-r7,4428
supercont2.31,611436,616109,IES-04034-r15,4674
supercont2.31,622658,623828,IES-04035-r7,1171
supercont2.31,679581,684252,IES-04036-r16,4672
supercont2.31,695479,696490,IES-04037-r8,1012
supercont2.31,704501,708253,IES-04038-r12,3753
supercont2.31,711915,712638,IES-04039-r13,724
supercont2.31,714319,716854,IES-04040-r8,2536
supercont2.31,722081,722936,IES-04041-r8,856
supercont2.31,726411,730157,IES-04042-r3,3747
supercont2.31,737413,740609,IES-04043-r10,3197
supercont2.31,755106,756753,IES-04044-r10,1648
supercont2.31,761323,763025,IES-04045-r7,1703
supercont2.31,789465,791245,IES-04046-r9,1781
supercont2.31,814791,819019,IES-04047-r7,4229
supercont2.31,835939,839760,IES-04048-r7,3822
supercont2.31,845737,846911,IES-04049-r7,1175
supercont2.31,851859,853154,IES-04050-r15,1296
supercont2.31,865971,868940,IES-04051-r10,2970
supercont2.31,869780,875587,IES-04052-r12,5808
supercont2.31,879144,884295,IES-04053-r8,5152
supercont2.310,18529,20190,IES-04054-r11,1662
supercont2.310,30193,30597,IES-04055-r9,405
supercont2.310,41765,44327,IES-04056-r11,2563
supercont2.310,46336,47768,IES-04057-r19,1433
supercont2.311,2953,7662,IES-04058-r10,4710
supercont2.311,9463,18719,IES-04059-r11,9257
supercont2.311,45363,46635,IES-04060-r10,1273
supercont2.311,50752,53996,IES-04061-r10,3245
supercont2.311,54933,60714,IES-04062-r6,5782
supercont2.311,63161,71248,IES-04063-r6,8088
supercont2.311,72621,75476,IES-04064-r3,2856
supercont2.311,76653,81346,IES-04065-r10,4694
supercont2.311,85373,88719,IES-04066-r8,3347
supercont2.311,90358,92928,IES-04067-r9,2571
supercont2.311,96825,104554,IES-04068-r9,7730
supercont2.312,6150,7133,IES-04069-r14,984
supercont2.312,17459,18742,IES-04070-r15,1284
supercont2.312,51641,52304,IES-04071-r14,664
supercont2.312,75699,79585,IES-04072-r15,3887
supercont2.313,5373,12128,IES-04076-r7,6756
supercont2.313,28831,30727,IES-04077-r16,1897
supercont2.313,37262,39699,IES-04078-r11,2438
supercont2.313,47151,51286,IES-04079-r16,4136
supercont2.313,61250,62904,IES-04080-r11,1655
supercont2.314,11964,12217,IES-04082-r3,254
supercont2.314,15197,25953,IES-04083-r4,10757
supercont2.314,67450,68601,IES-04084-r9,1152
supercont2.314,70775,72393,IES-04085-r8,1619
supercont2.314,73690,75440,IES-04086-r11,1751
supercont2.314,81983,86150,IES-04087-r17,4168
supercont2.314,95354,98251,IES-04088-r9,2898
supercont2.315,31234,32835,IES-04089-r20,1602
supercont2.315,46344,50394,IES-04090-r11,4051
supercont2.315,58734,64618,IES-04091-r14,5885
supercont2.315,69407,84546,IES-04092-r12,15140
supercont2.316,7226,14646,IES-04093-r10,7421
supercont2.316,25800,27622,IES-04094-r13,1823
supercont2.316,29615,31418,IES-04095-r8,1804
supercont2.316,37970,40708,IES-04096-r12,2739
supercont2.316,42289,45094,IES-04097-r16,2806
supercont2.316,47115,51996,IES-04098-r8,4882
supercont2.316,53326,56410,IES-04099-r12,3085
supercont2.316,62761,65335,IES-04100-r19,2575
supercont2.316,66918,68989,IES-04101-r9,2072
supercont2.316,70990,74273,IES-04102-r15,3284
supercont2.317,40283,44174,IES-04103-r21,3892
supercont2.317,52930,54654,IES-04104-r12,1725
supercont2.317,86881,87545,IES-04105-r8,665
supercont2.318,12402,15854,IES-04106-r10,3453
supercont2.318,19821,23314,IES-04107-r12,3494
supercont2.318,25807,28952,IES-04108-r14,3146
supercont2.318,34819,38655,IES-04109-r12,3837
supercont2.318,70958,73372,IES-04110-r10,2415
supercont2.318,74499,88820,IES-04111-r11,14322
supercont2.318,90082,92493,IES-04112-r14,2412
supercont2.318,94071,100803,IES-04113-r13,6733
supercont2.319,13041,14893,IES-04114-r12,1853
supercont2.319,16583,19087,IES-04115-r20,2505
supercont2.319,26764,34371,IES-04116-r13,7608
supercont2.319,37911,39257,IES-04117-r17,1347
supercont2.319,77689,82621,IES-04119-r11,4933
supercont2.32,31721,37775,IES-04120-r6,6055
supercont2.32,45987,51139,IES-04121-r7,5153
supercont2.32,77162,78304,IES-04122-r19,1143
supercont2.32,86791,90838,IES-04123-r17,4048
supercont2.32,151962,153921,IES-04124-r15,1960
supercont2.32,166265,167260,IES-04125-r17,996
supercont2.32,169295,173531,IES-04126-r9,4237
supercont2.32,175872,179908,IES-04127-r6,4037
supercont2.32,182184,186239,IES-04128-r17,4056
supercont2.32,193835,196163,IES-04129-r13,2329
supercont2.32,217772,219877,IES-04130-r6,2106
supercont2.32,223037,224924,IES-04131-r9,1888
supercont2.32,227808,233346,IES-04132-r10,5539
supercont2.32,235964,236356,IES-04133-r15,393
supercont2.32,272345,276913,IES-04134-r5,4569
supercont2.32,288067,290790,IES-04135-r13,2724
supercont2.32,298272,303340,IES-04136-r14,5069
supercont2.32,308407,322044,IES-04137-r12,13638
supercont2.32,376928,377336,IES-04138-r13,409
supercont2.32,395723,398635,IES-04139-r13,2913
supercont2.32,405515,406727,IES-04140-r17,1213
supercont2.32,427220,429722,IES-04141-r5,2503
supercont2.32,430678,433504,IES-04142-r5,2827
supercont2.32,470036,473789,IES-04143-r4,3754
supercont2.32,486491,493380,IES-04144-r9,6890
supercont2.32,526416,527770,IES-04145-r9,1355
supercont2.32,552110,553950,IES-04146-r7,1841
supercont2.32,564803,571504,IES-04147-r6,6702
supercont2.32,594557,595492,IES-04148-r6,936
supercont2.32,623053,624249,IES-04149-r11,1197
supercont2.32,629316,630357,IES-04150-r9,1042
supercont2.32,632929,636969,IES-04151-r5,4041
supercont2.32,653422,654029,IES-04152-r10,608
supercont2.32,655872,657030,IES-04153-r12,1159
supercont2.32,666939,670921,IES-04154-r7,3983
supercont2.32,673598,675382,IES-04155-r8,1785
supercont2.32,690274,691485,IES-04156-r13,1212
supercont2.32,704281,706921,IES-04157-r7,2641
supercont2.32,709497,709824,IES-04158-r5,328
supercont2.32,726901,729930,IES-04159-r20,3030
supercont2.32,747353,751282,IES-04160-r5,3930
supercont2.32,788728,798843,IES-04161-r5,10116
supercont2.32,807706,811576,IES-04162-r11,3871
supercont2.32,880707,885019,IES-04163-r17,4313
supercont2.320,41533,47631,IES-04164-r3,6099
supercont2.320,51016,56035,IES-04165-r6,5020
supercont2.320,61821,76270,IES-04166-r6,14450
supercont2.322,21703,31361,IES-04168-r13,9659
supercont2.322,35913,41282,IES-04169-r10,5370
supercont2.322,70325,75400,IES-04170-r12,5076
supercont2.322,94367,99606,IES-04171-r10,5240
supercont2.322,112422,113844,IES-04172-r17,1423
supercont2.323,34747,42131,IES-04173-r13,7385
supercont2.323,51619,56864,IES-04174-r7,5246
supercont2.323,77281,80084,IES-04175-r12,2804
supercont2.323,90450,91884,IES-04176-r12,1435
supercont2.324,7789,13218,IES-04177-r9,5430
supercont2.324,18937,25258,IES-04178-r13,6322
supercont2.324,40603,42650,IES-04180-r8,2048
supercont2.324,48102,54161,IES-04181-r10,6060
supercont2.324,57046,68332,IES-04182-r7,11287
supercont2.324,86429,88952,IES-04184-r9,2524
supercont2.324,94398,98485,IES-04185-r10,4088
supercont2.325,2337,6348,IES-04186-r8,4012
supercont2.325,12885,13678,IES-04187-r16,794
supercont2.325,16221,18048,IES-04188-r13,1828
supercont2.325,23730,33877,IES-04189-r12,10148
supercont2.325,35710,36295,IES-04190-r14,586
supercont2.325,49419,52968,IES-04191-r11,3550
supercont2.325,60578,64263,IES-04192-r7,3686
supercont2.325,69966,71065,IES-04193-r9,1100
supercont2.325,77310,79518,IES-04194-r7,2209
supercont2.325,85670,86237,IES-04195-r9,568
supercont2.326,4194,6055,IES-04196-r11,1862
supercont2.326,9260,11459,IES-04197-r13,2200
supercont2.326,15579,17761,IES-04198-r8,2183
supercont2.326,22614,24471,IES-04199-r15,1858
supercont2.326,32468,35492,IES-04200-r7,3025
supercont2.326,39061,41581,IES-04201-r15,2521
supercont2.326,42566,45051,IES-04202-r14,2486
supercont2.326,59608,61187,IES-04203-r13,1580
supercont2.326,67339,71102,IES-04204-r14,3764
supercont2.326,78584,81031,IES-04205-r8,2448
supercont2.326,82522,83990,IES-04206-r9,1469
supercont2.326,88695,92795,IES-04207-r18,4101
supercont2.327,1845,9998,IES-04208-r11,8154
supercont2.327,18306,21333,IES-04209-r8,3028
supercont2.327,22840,25333,IES-04210-r13,2494
supercont2.327,27275,32114,IES-04211-r16,4840
supercont2.327,37817,44469,IES-04212-r11,6653
supercont2.327,46083,50360,IES-04213-r14,4278
supercont2.327,52389,58553,IES-04214-r13,6165
supercont2.327,64211,66529,IES-04215-r10,2319
supercont2.327,68613,75163,IES-04216-r13,6551
supercont2.327,77053,83864,IES-04217-r16,6812
supercont2.327,85589,89933,IES-04218-r14,4345
supercont2.327,91608,95499,IES-04219-r12,3892
supercont2.328,1337,1757,IES-04220-r11,421
supercont2.328,3213,5327,IES-04221-r10,2115
supercont2.328,18093,19621,IES-04222-r6,1529
supercont2.328,69800,72618,IES-04223-r14,2819
supercont2.329,19739,29451,IES-04224-r15,9713
supercont2.329,32010,34864,IES-04225-r12,2855
supercont2.329,40965,44011,IES-04226-r13,3047
supercont2.329,45202,51980,IES-04227-r5,6779
supercont2.329,65487,68673,IES-04228-r10,3187
supercont2.329,78328,82872,IES-04229-r9,4545
supercont2.329,86767,93794,IES-04230-r10,7028
supercont2.329,96291,98254,IES-04231-r10,1964
supercont2.33,35249,37160,IES-04232-r20,1912
supercont2.33,60183,64607,IES-04233-r15,4425
supercont2.33,88720,90162,IES-04234-r14,1443
supercont2.33,93475,97980,IES-04235-r11,4506
supercont2.33,101309,104410,IES-04236-r10,3102
supercont2.33,121424,121930,IES-04237-r13,507
supercont2.33,126421,129638,IES-04238-r14,3218
supercont2.33,136340,137439,IES-04239-r12,1100
supercont2.33,140095,140772,IES-04240-r8,678
supercont2.33,150850,152985,IES-04241-r7,2136
supercont2.33,175962,179993,IES-04242-r11,4032
supercont2.33,189883,192261,IES-04243-r21,2379
supercont2.33,197108,201719,IES-04244-r11,4612
supercont2.33,205385,208409,IES-04245-r9,3025
supercont2.33,215225,217217,IES-04246-r9,1993
supercont2.33,226236,229871,IES-04247-r13,3636
supercont2.33,238405,241755,IES-04248-r11,3351
supercont2.33,246146,249189,IES-04249-r13,3044
supercont2.33,252591,257662,IES-04250-r22,5072
supercont2.33,296298,297306,IES-04251-r17,1009
supercont2.33,301706,305380,IES-04252-r15,3675
supercont2.33,320703,327366,IES-04253-r16,6664
supercont2.33,371178,373041,IES-04254-r13,1864
supercont2.33,377730,382305,IES-04255-r16,4576
supercont2.33,463493,465358,IES-04256-r10,1866
supercont2.33,467466,468944,IES-04257-r10,1479
supercont2.33,471041,472959,IES-04258-r9,1919
supercont2.33,487200,489489,IES-04259-r17,2290
supercont2.33,492564,493620,IES-04260-r13,1057
supercont2.33,497443,500060,IES-04261-r15,2618
supercont2.33,529036,530587,IES-04262-r17,1552
supercont2.33,574691,576086,IES-04263-r16,1396
supercont2.33,582422,587550,IES-04264-r9,5129
supercont2.33,603954,606177,IES-04265-r5,2224
supercont2.33,612279,615423,IES-04266-r6,3145
supercont2.33,620679,622663,IES-04267-r9,1985
supercont2.33,628437,628714,IES-04268-r4,278
supercont2.33,629919,634352,IES-04269-r4,4434
supercont2.33,638799,642778,IES-04270-r5,3980
supercont2.33,662800,666106,IES-04271-r9,3307
supercont2.33,682190,683150,IES-04272-r16,961
supercont2.33,689126,690959,IES-04273-r6,1834
supercont2.33,693540,694494,IES-04274-r8,955
supercont2.33,701588,704620,IES-04275-r15,3033
supercont2.33,710503,713310,IES-04276-r11,2808
supercont2.33,716564,721456,IES-04277-r5,4893
supercont2.33,724726,726604,IES-04278-r10,1879
supercont2.33,729174,734754,IES-04279-r5,5581
supercont2.33,740526,741804,IES-04280-r8,1279
supercont2.33,747840,749782,IES-04281-r10,1943
supercont2.33,763406,765641,IES-04282-r9,2236
supercont2.33,767442,769628,IES-04283-r14,2187
supercont2.33,774849,776757,IES-04284-r10,1909
supercont2.33,807852,814149,IES-04286-r5,6298
supercont2.330,15872,19045,IES-04287-r10,3174
supercont2.330,21553,25853,IES-04288-r10,4301
supercont2.330,27298,29242,IES-04289-r12,1945
supercont2.330,38751,43295,IES-04290-r17,4545
supercont2.330,44801,50405,IES-04291-r21,5605
supercont2.330,66298,71178,IES-04292-r13,4881
supercont2.330,72577,92112,IES-04293-r13,19536
supercont2.331,48470,77606,IES-04294-r4,29137
supercont2.332,12306,15792,IES-04295-r9,3487
supercont2.332,17022,21122,IES-04296-r14,4101
supercont2.332,23746,29149,IES-04297-r12,5404
supercont2.332,36229,43197,IES-04298-r13,6969
supercont2.332,52054,54773,IES-04300-r12,2720
supercont2.332,58039,62772,IES-04301-r9,4734
supercont2.332,86075,97555,IES-04302-r6,11481
supercont2.333,72384,76309,IES-04303-r11,3926
supercont2.334,5342,14660,IES-04305-r15,9319
supercont2.334,17025,28124,IES-04306-r12,11100
supercont2.334,30754,44194,IES-04307-r16,13441
supercont2.334,46384,56702,IES-04308-r13,10319
supercont2.334,58914,73575,IES-04309-r15,14662
supercont2.334,75988,87554,IES-04310-r13,11567
supercont2.334,89741,102687,IES-04311-r13,12947
supercont2.335,6652,15091,IES-04312-r7,8440
supercont2.335,36954,45512,IES-04313-r15,8559
supercont2.335,47814,52633,IES-04314-r17,4820
supercont2.335,55360,65911,IES-04315-r13,10552
supercont2.335,74806,84642,IES-04316-r16,9837
supercont2.336,14703,17054,IES-04318-r9,2352
supercont2.336,22700,24661,IES-04319-r8,1962
supercont2.336,67694,70202,IES-04320-r8,2509
supercont2.336,94817,101230,IES-04321-r8,6414
supercont2.337,1159,18107,IES-04322-r8,16949
supercont2.337,25875,35427,IES-04323-r5,9553
supercont2.337,52072,54776,IES-04324-r16,2705
supercont2.337,56165,60465,IES-04325-r15,4301
supercont2.337,76254,78816,IES-04326-r8,2563
supercont2.338,32094,33094,IES-04327-r13,1001
supercont2.338,39145,43207,IES-04328-r16,4063
supercont2.338,45420,48988,IES-04329-r11,3569
supercont2.338,49876,53034,IES-04330-r8,3159
supercont2.338,57927,60922,IES-04331-r21,2996
supercont2.338,64016,66789,IES-04332-r17,2774
supercont2.338,72130,73554,IES-04333-r11,1425
supercont2.338,74657,77329,IES-04334-r14,2673
supercont2.338,80013,82695,IES-04335-r8,2683
supercont2.339,709,22742,IES-04337-r9,22034
supercont2.339,57764,58553,IES-04338-r7,790
supercont2.339,76616,77311,IES-04340-r9,696
supercont2.339,79569,86485,IES-04341-r7,6917
supercont2.34,4660,10361,IES-04342-r12,5702
supercont2.34,56596,59549,IES-04343-r9,2954
supercont2.34,63668,64991,IES-04344-r14,1324
supercont2.34,126115,128065,IES-04345-r20,1951
supercont2.34,149322,150710,IES-04346-r15,1389
supercont2.34,156475,157703,IES-04347-r14,1229
supercont2.34,164435,165983,IES-04348-r19,1549
supercont2.34,174715,177778,IES-04349-r12,3064
supercont2.34,181759,186300,IES-04350-r13,4542
supercont2.34,199701,200839,IES-04351-r18,1139
supercont2.34,220714,222298,IES-04352-r11,1585
supercont2.34,225234,226380,IES-04353-r15,1147
supercont2.34,231647,234172,IES-04354-r14,2526
supercont2.34,239097,240555,IES-04355-r15,1459
supercont2.34,252254,255619,IES-04356-r15,3366
supercont2.34,263680,267250,IES-04357-r15,3571
supercont2.34,281220,283009,IES-04358-r16,1790
supercont2.34,285197,292431,IES-04359-r15,7235
supercont2.34,299984,302452,IES-04360-r17,2469
supercont2.34,318670,320924,IES-04361-r11,2255
supercont2.34,324038,326086,IES-04362-r21,2049
supercont2.34,336152,338669,IES-04363-r12,2518
supercont2.34,381186,382268,IES-04364-r20,1083
supercont2.34,395522,397265,IES-04365-r11,1744
supercont2.34,402513,403626,IES-04366-r14,1114
supercont2.34,417796,418796,IES-04367-r10,1001
supercont2.34,440155,441417,IES-04368-r19,1263
supercont2.34,465801,468821,IES-04369-r10,3021
supercont2.34,475200,478279,IES-04370-r6,3080
supercont2.34,489796,499939,IES-04371-r14,10144
supercont2.34,542283,545332,IES-04372-r21,3050
supercont2.34,550720,555369,IES-04373-r8,4650
supercont2.34,556812,557216,IES-04374-r13,405
supercont2.34,558369,561343,IES-04375-r9,2975
supercont2.34,565371,569305,IES-04376-r9,3935
supercont2.34,581152,583802,IES-04377-r10,2651
supercont2.34,588856,600316,IES-04378-r5,11461
supercont2.34,621885,624648,IES-04379-r8,2764
supercont2.34,656816,658387,IES-04380-r17,1572
supercont2.34,686845,688996,IES-04381-r21,2152
supercont2.34,715666,717871,IES-04382-r12,2206
supercont2.34,722046,729949,IES-04383-r11,7904
supercont2.34,737888,738763,IES-04384-r13,876
supercont2.34,753123,756376,IES-04385-r13,3254
supercont2.34,773592,775494,IES-04386-r5,1903
supercont2.34,781519,787120,IES-04387-r10,5602
supercont2.340,2835,14019,IES-04388-r6,11185
supercont2.340,16252,17702,IES-04389-r8,1451
supercont2.340,20644,29241,IES-04390-r8,8598
supercont2.340,30511,34154,IES-04391-r9,3644
supercont2.340,38189,42171,IES-04392-r9,3983
supercont2.340,90579,92932,IES-04393-r13,2354
supercont2.341,4024,9040,IES-04394-r16,5017
supercont2.341,12126,13628,IES-04395-r20,1503
supercont2.341,35029,37814,IES-04396-r14,2786
supercont2.341,42096,48427,IES-04397-r3,6332
supercont2.342,14301,19800,IES-04399-r7,5500
supercont2.342,23930,28022,IES-04400-r13,4093
supercont2.342,59334,61451,IES-04401-r15,2118
supercont2.342,65972,78273,IES-04402-r5,12302
supercont2.343,20738,22351,IES-04403-r14,1614
supercont2.343,46169,47330,IES-04404-r20,1162
